DeliveryID,DriverID,VehicleID,RouteID,StartTime,DistanceKM,EndTime
3320,82.0,,176,2024-05-22 22:25:16,10.9,2024-05-22 22:46:26.098070860
3321,21.0,34.0,65,2023-01-05 09:27:54,12.6,2023-01-05 09:46:15.714161940
3322,47.0,47.0,19,2024-04-08 07:34:32,9.1,
3323,32.0,38.0,90,2024-10-29 11:11:42,24.2,2024-10-29 11:51:08.379621540
3324,19.0,29.0,37,2025-02-12 16:45:58,22.2,2025-02-12 17:24:40.119012340
3325,18.0,29.0,186,2024-12-10 09:39:57,11.6,2024-12-10 09:55:33.914130600
3326,,28.0,183,2022-10-29 23:48:06,5.5,
3327,47.0,48.0,53,2022-09-17 04:33:35,12.9,2022-09-17 04:58:24.684664160
3328,30.0,49.0,47,2024-12-10 01:46:24,16.2,2024-12-10 02:07:08.863785060
3329,93.0,,131,2024-04-13 07:16:49,5.2,2024-04-13 07:24:24.902032300
3330,85.0,28.0,88,2024-10-29 12:20:38,10.0,2024-10-29 12:40:24.850139420
3331,21.0,42.0,86,2024-05-11 20:52:52,23.4,2024-05-11 21:25:09.740640940
3332,48.0,44.0,62,2024-05-08 09:21:00,5.3,2024-05-08 09:27:36.751249260
3333,,12.0,129,2023-12-23 10:21:19,12.1,2023-12-23 10:36:22.178231080
3334,45.0,19.0,39,2023-08-11 23:21:10,24.4,2023-08-11 23:55:49.230509620
3335,1.0,6.0,73,2024-05-08 13:44:22,21.8,2024-05-08 14:19:09.435370780
3336,22.0,2.0,161,2023-12-25 18:01:19,16.6,2023-12-25 18:24:48.401686360
3337,56.0,50.0,23,2025-03-28 03:59:44,9.7,2025-03-28 04:13:33.188389580
3338,40.0,39.0,162,2023-04-14 06:18:19,23.5,2023-04-14 07:02:08.848102300
3339,38.0,31.0,49,2023-11-23 12:20:42,24.1,2023-11-23 13:04:24.396424560
3340,19.0,37.0,125,2024-07-14 01:35:05,13.9,2024-07-14 01:55:13.196563220
3341,19.0,29.0,177,2022-12-12 09:25:50,21.6,2022-12-12 09:57:42.779421320
3342,66.0,40.0,49,,24.1,2023-01-08 01:48:03.917743860
3343,93.0,12.0,138,2022-10-03 19:15:01,11.0,2022-10-03 19:36:34.682204980
3344,87.0,33.0,96,2025-03-06 03:58:18,5.2,2025-03-06 04:08:35.285557800
3345,47.0,47.0,66,2025-05-16 01:53:27,16.0,2025-05-16 02:24:40.305494400
3346,58.0,45.0,71,2025-03-29 10:51:28,8.7,2025-03-29 11:06:16.689172420
3347,57.0,25.0,67,2024-03-11 07:41:49,10.1,2024-03-11 07:56:25.676430460
3348,48.0,42.0,39,2023-04-13 15:03:41,24.4,2023-04-13 15:51:53.273875700
3349,91.0,18.0,170,2023-07-22 06:05:33,9.4,2023-07-22 06:22:24.959602320
3350,45.0,30.0,100,2023-08-18 03:19:41,9.2,2023-08-18 03:35:57.486296660
3351,87.0,18.0,1,2025-05-12 08:06:03,13.5,2025-05-12 08:30:51.857282220
3352,92.0,7.0,174,2023-06-01 07:54:44,18.8,2023-06-01 08:26:17.657615419
3353,28.0,15.0,164,2023-05-29 10:27:49,16.9,2023-05-29 10:55:58.940365780
3354,60.0,30.0,124,2024-04-21 19:53:51,7.1,2024-04-21 20:04:25.341855119
3355,5.0,5.0,172,2022-08-05 21:14:29,9.4,2022-08-05 21:26:53.812807280
3356,18.0,5.0,31,2023-08-04 09:51:56,17.5,2023-08-04 10:19:04.362035839
3357,94.0,33.0,97,2023-04-13 07:59:35,15.0,2023-04-13 08:23:47.509867700
3358,88.0,6.0,110,2023-03-18 11:56:52,12.7,2023-03-18 12:21:01.513064080
3359,37.0,48.0,186,2024-12-03 18:57:35,11.6,2024-12-03 19:15:13.811152940
3360,80.0,40.0,132,2025-01-05 18:33:46,20.6,2025-01-05 19:13:02.329007140
3361,93.0,4.0,53,2023-08-17 14:39:05,12.9,2023-08-17 14:57:50.407019360
3362,94.0,13.0,103,2024-04-12 13:35:24,16.3,2024-04-12 14:07:16.715510040
3363,25.0,42.0,93,2023-10-02 18:56:31,24.8,2023-10-02 19:27:02.948724280
3364,38.0,26.0,185,2024-08-22 15:39:27,15.3,2024-08-22 16:04:14.404183260
3365,1.0,49.0,78,2023-11-11 19:11:13,6.2,2023-11-11 19:20:15.105643660
3366,40.0,20.0,178,2024-10-28 23:49:13,12.0,2024-10-29 00:06:26.581922380
3367,55.0,32.0,5,2024-01-30 05:24:56,20.3,2024-01-30 05:50:34.960068980
3368,95.0,32.0,52,2023-07-02 11:09:10,18.9,2023-07-02 11:42:08.864868580
3369,39.0,50.0,145,2025-01-30 20:15:22,24.5,2025-01-30 20:52:27.637373080
3370,95.0,,32,2023-06-14 10:19:04,14.9,2023-06-14 10:48:15.562755280
3371,97.0,44.0,134,2023-04-01 08:52:03,15.4,2023-04-01 09:19:18.423563880
3372,76.0,1.0,197,2022-10-08 09:46:37,16.9,2022-10-08 10:12:53.073191680
3373,25.0,25.0,93,2025-02-15 01:20:13,24.8,2025-02-15 02:02:25.335292060
3374,23.0,25.0,125,2023-03-09 19:48:10,13.9,2023-03-09 20:05:34.835985820
3375,43.0,1.0,92,2024-02-27 07:48:23,11.0,2024-02-27 08:06:46.064966780
3376,48.0,3.0,189,2024-03-22 15:58:47,13.6,2024-03-22 16:22:21.062545940
3377,92.0,39.0,138,2022-07-13 21:09:45,11.0,2022-07-13 21:23:53.054804280
3378,97.0,21.0,151,2024-04-05 06:45:57,12.3,2024-04-05 07:07:25.506643200
3379,38.0,43.0,113,2023-04-27 09:09:21,7.0,2023-04-27 09:20:24.266484360
3380,90.0,25.0,181,2023-02-13 04:51:05,19.4,2023-02-13 05:21:48.419565680
3381,24.0,21.0,61,2023-05-21 19:21:23,16.3,2023-05-21 19:50:22.727105840
3382,5.0,47.0,147,2023-02-02 11:53:50,14.6,
3383,60.0,3.0,132,2022-11-03 23:35:18,20.6,2022-11-04 00:03:52.922595660
3384,17.0,40.0,174,2023-10-12 10:55:42,18.8,2023-10-12 11:22:44.771366580
3385,37.0,,160,2022-09-30 16:18:55,14.0,2022-09-30 16:43:59.172013539
3386,15.0,35.0,84,2023-09-10 14:48:19,21.3,2023-09-10 15:15:05.185956460
3387,66.0,22.0,46,2023-05-20 02:12:23,21.1,2023-05-20 02:51:53.788047380
3388,98.0,23.0,62,2024-01-21 00:03:26,5.3,2024-01-21 00:12:15.712577780
3389,20.0,13.0,92,2023-06-25 18:20:55,11.0,2023-06-25 18:40:30.840628600
3390,30.0,34.0,54,2023-08-09 09:56:11,11.4,2023-08-09 10:12:59.865949580
3391,16.0,23.0,124,2025-04-28 14:02:30,7.1,2025-04-28 14:12:17.110474860
3392,44.0,35.0,100,2024-07-04 12:24:59,9.2,2024-07-04 12:41:56.700631880
3393,59.0,19.0,67,2024-03-06 19:45:40,10.1,2024-03-06 19:58:36.750692560
3394,4.0,15.0,24,2024-03-30 07:30:11,7.8,2024-03-30 07:40:34.695743480
3395,31.0,15.0,66,,16.0,2025-02-02 10:51:33.819333400
3396,26.0,26.0,18,2024-11-18 22:52:59,17.3,2024-11-18 23:18:36.255352820
3397,41.0,39.0,96,2022-09-08 03:37:20,5.2,2022-09-08 03:44:25.232399480
3398,76.0,3.0,48,2024-03-07 09:43:57,22.4,2024-03-07 10:27:11.059305420
3399,2.0,17.0,174,2023-03-06 07:41:06,18.8,2023-03-06 08:04:04.126361820
3400,8.0,30.0,48,2022-12-02 06:28:27,22.4,2022-12-02 07:09:43.686900360
3401,78.0,28.0,62,2024-09-29 07:56:31,5.3,2024-09-29 08:04:37.176167500
3402,24.0,34.0,155,2024-04-27 19:11:15,13.8,2024-04-27 19:37:02.441492940
3403,40.0,,62,2023-05-05 15:17:56,5.3,2023-05-05 15:27:40.093525700
3404,25.0,43.0,102,2025-05-06 03:59:16,18.7,2025-05-06 04:23:31.043153980
3405,62.0,41.0,125,2025-04-29 18:15:27,13.9,2025-04-29 18:39:32.432095260
3406,58.0,11.0,102,2023-03-11 19:23:08,18.7,2023-03-11 19:51:14.093500100
3407,71.0,24.0,78,2023-07-11 21:29:33,6.2,2023-07-11 21:41:03.733382580
3408,32.0,23.0,65,2022-07-31 23:21:52,12.6,2022-07-31 23:45:33.896050420
3409,87.0,25.0,52,2024-10-07 05:09:41,18.9,2024-10-07 05:35:13.302754339
3410,46.0,37.0,1,2023-01-30 01:55:26,13.5,2023-01-30 02:16:48.164167100
3411,26.0,13.0,178,2025-03-18 05:36:24,12.0,
3412,42.0,19.0,40,2024-11-04 15:37:33,7.7,2024-11-04 15:50:08.490546540
3413,7.0,45.0,72,2022-07-14 11:25:53,24.1,2022-07-14 11:59:39.448541060
3414,56.0,34.0,145,2024-03-08 13:33:33,24.5,2024-03-08 14:08:17.449556760
3415,47.0,2.0,1,2022-12-22 13:07:40,13.5,2022-12-22 13:33:08.108104360
3416,50.0,8.0,78,2024-06-07 01:10:04,6.2,2024-06-07 01:17:40.131581020
3417,45.0,5.0,158,2025-06-08 00:17:23,9.8,2025-06-08 00:31:12.015558620
3418,68.0,11.0,67,2023-11-21 12:06:34,10.1,
3419,44.0,2.0,22,2023-02-11 06:16:35,19.8,2023-02-11 06:46:12.882903440
3420,25.0,38.0,35,2025-02-10 02:51:46,11.0,2025-02-10 03:11:00.262086580
3421,52.0,32.0,56,2025-02-11 16:28:06,11.2,2025-02-11 16:46:18.543262560
3422,18.0,24.0,126,2023-11-05 14:25:04,7.7,2023-11-05 14:37:38.216683779
3423,7.0,12.0,142,2023-10-18 03:10:04,5.1,2023-10-18 03:19:10.219223020
3424,22.0,38.0,45,2023-02-08 23:51:31,17.1,2023-02-09 00:23:08.821461700
3425,4.0,16.0,86,2024-11-27 09:14:26,23.4,2024-11-27 09:45:30.371035340
3426,29.0,24.0,33,2024-09-09 14:49:16,18.4,2024-09-09 15:12:56.212547800
3427,88.0,,140,2024-10-19 11:57:22,14.9,2024-10-19 12:18:50.231704480
3428,40.0,41.0,152,2023-04-16 14:59:33,16.8,2023-04-16 15:30:49.938978540
3429,52.0,17.0,197,2025-03-16 07:49:57,16.9,2025-03-16 08:17:33.262381500
3430,60.0,32.0,185,,15.3,2023-11-15 07:33:30.491215680
3431,41.0,20.0,137,2023-08-13 11:00:23,8.3,2023-08-13 11:11:25.833128540
3432,76.0,49.0,130,2024-11-15 16:27:09,17.0,2024-11-15 16:59:45.987548040
3433,,35.0,59,2025-06-03 11:10:22,20.2,2025-06-03 11:40:32.212886920
3434,15.0,30.0,95,2024-06-09 14:11:06,16.1,2024-06-09 14:33:42.479827320
3435,77.0,47.0,29,2023-04-10 02:30:39,9.4,2023-04-10 02:47:08.815606620
3436,57.0,42.0,55,2025-03-28 02:07:43,14.3,2025-03-28 02:34:43.442405980
3437,94.0,22.0,94,2022-10-29 17:12:06,6.9,2022-10-29 17:22:49.326191100
3438,99.0,31.0,150,2023-02-04 23:16:44,11.5,2023-02-04 23:37:48.704953580
3439,35.0,37.0,119,2023-02-26 05:11:51,18.2,2023-02-26 05:39:57.080363040
3440,90.0,24.0,105,2023-12-05 03:46:28,24.2,2023-12-05 04:28:53.558020120
3441,19.0,24.0,177,2025-04-15 00:41:30,21.6,2025-04-15 01:17:21.171104580
3442,21.0,13.0,140,2023-04-02 04:31:30,14.9,2023-04-02 05:00:02.508356160
3443,85.0,25.0,199,2024-09-19 20:37:39,21.9,2024-09-19 21:09:37.494036660
3444,,31.0,136,2023-03-29 09:21:40,10.4,2023-03-29 09:40:33.393282820
3445,21.0,36.0,16,2024-07-05 20:08:40,10.5,2024-07-05 20:27:00.704424460
3446,88.0,14.0,168,2023-11-03 01:01:36,17.9,2023-11-03 01:35:05.517402300
3447,26.0,20.0,173,2023-07-02 14:49:58,14.3,2023-07-02 15:14:04.615798360
3448,56.0,39.0,64,2022-08-29 15:40:40,8.0,2022-08-29 15:53:12.693067600
3449,31.0,28.0,191,2025-06-01 10:14:44,13.6,2025-06-01 10:31:35.483638580
3450,30.0,25.0,179,2025-02-02 09:33:35,20.7,2025-02-02 10:12:19.724382980
3451,24.0,38.0,10,2024-04-04 23:43:47,8.6,2024-04-05 00:00:21.820981940
3452,96.0,43.0,76,2024-11-14 16:34:02,6.4,2024-11-14 16:44:00.933483140
3453,30.0,11.0,121,2023-03-04 05:06:27,6.6,2023-03-04 05:15:32.612767860
3454,26.0,,199,2023-12-23 14:26:50,21.9,2023-12-23 15:04:27.089835680
3455,82.0,39.0,173,2022-12-25 09:39:52,14.3,2022-12-25 09:58:25.135198480
3456,54.0,19.0,85,2025-04-02 16:06:44,21.1,2025-04-02 16:32:44.569741820
3457,76.0,3.0,56,2024-10-19 12:47:52,11.2,2024-10-19 13:03:54.361007320
3458,21.0,41.0,73,2023-11-22 13:19:18,21.8,2023-11-22 13:57:19.060907879
3459,,46.0,13,2025-02-02 01:51:17,14.3,2025-02-02 02:17:45.469098500
3460,28.0,49.0,64,,8.0,2024-12-18 09:43:02.232255740
3461,81.0,27.0,115,2024-01-17 02:47:08,12.9,2024-01-17 03:12:22.655570480
3462,79.0,23.0,158,2022-09-09 05:50:04,9.8,2022-09-09 06:06:09.296749540
3463,23.0,35.0,52,2022-12-24 19:18:34,18.9,2022-12-24 19:55:14.194336900
3464,59.0,38.0,114,,11.8,2022-08-13 21:56:56.440718740
3465,53.0,43.0,54,2024-01-15 07:46:29,11.4,2024-01-15 08:04:20.404247000
3466,53.0,13.0,57,2023-07-18 03:28:05,22.7,2023-07-18 04:03:08.809698559
3467,34.0,26.0,18,2024-03-09 17:29:21,17.3,2024-03-09 17:55:48.469525260
3468,92.0,14.0,25,2023-11-20 13:31:27,21.3,2023-11-20 14:12:52.237867080
3469,68.0,35.0,181,2025-03-21 07:22:48,19.4,2025-03-21 07:59:15.772288560
3470,12.0,41.0,20,,5.7,2022-11-25 02:21:01.714337080
3471,2.0,6.0,11,2023-10-19 04:17:29,15.6,2023-10-19 04:39:46.449583100
3472,,43.0,168,2024-07-26 08:26:53,17.9,2024-07-26 08:53:13.104844880
3473,88.0,8.0,151,2023-05-24 12:52:18,12.3,2023-05-24 13:09:36.692382600
3474,95.0,40.0,90,2023-09-17 11:35:17,24.2,2023-09-17 12:19:41.110264460
3475,68.0,47.0,87,2025-05-30 05:03:26,9.8,2025-05-30 05:18:16.385583380
3476,44.0,15.0,170,2025-02-24 13:46:50,9.4,2025-02-24 14:05:28.383580940
3477,34.0,8.0,175,2025-06-18 08:03:27,25.0,2025-06-18 08:40:44.179548660
3478,,45.0,56,2023-08-26 05:19:11,11.2,2023-08-26 05:34:08.676857840
3479,95.0,47.0,33,2024-11-03 12:40:33,18.4,2024-11-03 13:16:19.047274080
3480,39.0,16.0,98,2024-01-22 23:49:51,20.7,
3481,50.0,29.0,26,2025-02-22 06:24:36,11.4,2025-02-22 06:43:35.947371720
3482,24.0,34.0,103,2023-03-03 21:02:53,16.3,2023-03-03 21:33:38.242361360
3483,89.0,29.0,69,2024-01-12 21:25:21,19.7,2024-01-12 22:03:57.195899580
3484,5.0,35.0,29,2024-10-02 14:52:02,9.4,2024-10-02 15:09:47.450713520
3485,54.0,48.0,109,2023-02-22 12:08:20,18.5,2023-02-22 12:43:55.212993860
3486,54.0,10.0,60,,12.4,2022-12-10 07:51:33.241102820
3487,,1.0,165,2025-06-03 15:03:35,20.4,2025-06-03 15:36:24.023314100
3488,82.0,5.0,153,2025-04-02 05:07:51,18.6,2025-04-02 05:42:00.237004020
3489,,3.0,107,2022-11-17 13:48:59,23.6,2022-11-17 14:27:14.075290759
3490,75.0,39.0,172,2022-09-21 14:26:07,9.4,2022-09-21 14:42:13.397998660
3491,94.0,50.0,162,2024-07-29 14:44:02,23.5,2024-07-29 15:29:34.968776060
3492,69.0,14.0,121,2023-03-31 01:35:15,6.6,2023-03-31 01:44:43.765026660
3493,6.0,46.0,12,2025-06-14 11:13:17,21.7,2025-06-14 11:48:41.245284560
3494,78.0,27.0,93,2024-07-07 15:10:05,24.8,2024-07-07 15:51:01.436648840
3495,16.0,46.0,39,2025-04-15 14:44:10,24.4,2025-04-15 15:20:27.889847320
3496,60.0,29.0,147,2024-12-25 16:04:49,14.6,2024-12-25 16:26:38.285688280
3497,,1.0,147,2024-12-20 12:34:56,14.6,2024-12-20 13:01:26.142500359
3498,33.0,18.0,29,2025-03-16 19:11:02,9.4,2025-03-16 19:29:18.197036479
3499,69.0,,194,2022-07-13 21:29:49,12.3,2022-07-13 21:50:48.756899860
3500,40.0,26.0,90,2025-02-21 17:43:25,24.2,2025-02-21 18:21:54.195658660
3501,78.0,21.0,101,2024-04-29 11:05:16,14.5,2024-04-29 11:31:22.250192020
3502,40.0,24.0,112,2024-09-03 01:40:00,15.0,2024-09-03 02:09:58.422618120
3503,9.0,45.0,76,2022-10-22 03:18:44,6.4,2022-10-22 03:26:50.113776440
3504,,47.0,20,2024-04-13 08:35:55,5.7,2024-04-13 08:45:43.673054080
3505,,20.0,185,2024-09-26 07:55:23,15.3,2024-09-26 08:20:33.005777720
3506,74.0,29.0,97,2024-09-12 05:59:47,15.0,2024-09-12 06:25:06.377536160
3507,48.0,18.0,9,2024-05-10 18:03:56,7.7,2024-05-10 18:13:18.834164240
3508,75.0,,2,2025-03-06 02:04:14,15.8,2025-03-06 02:35:16.383055580
3509,98.0,47.0,156,2023-08-10 11:27:30,21.4,2023-08-10 11:54:38.521955099
3510,65.0,,34,2024-03-23 16:57:03,18.9,2024-03-23 17:24:22.740114600
3511,10.0,33.0,21,2025-04-19 06:32:28,19.1,2025-04-19 06:59:56.679347680
3512,6.0,18.0,83,2024-02-01 21:33:40,24.5,2024-02-01 22:17:26.141476300
3513,72.0,37.0,81,2023-11-24 10:28:13,16.0,
3514,62.0,21.0,184,2022-09-12 09:28:44,7.2,2022-09-12 09:37:43.732271240
3515,31.0,44.0,133,2025-03-25 06:20:06,23.1,
3516,6.0,19.0,85,,21.1,2023-02-07 05:40:13.065225400
3517,95.0,23.0,22,2024-04-20 19:38:44,19.8,2024-04-20 20:13:38.780415380
3518,34.0,20.0,187,2024-10-03 00:54:46,9.6,2024-10-03 01:13:25.391568760
3519,93.0,24.0,168,2025-03-20 17:36:27,17.9,2025-03-20 18:02:26.855478000
3520,67.0,19.0,84,2023-01-04 08:30:30,21.3,2023-01-04 09:05:00.946902000
3521,62.0,26.0,191,2025-06-28 00:00:10,13.6,2025-06-28 00:20:32.440124920
3522,86.0,33.0,160,2023-01-07 20:41:21,14.0,2023-01-07 21:04:36.983992020
3523,12.0,32.0,45,2024-06-02 14:26:50,17.1,2024-06-02 14:55:56.641500080
3524,38.0,35.0,83,2023-07-15 15:22:42,24.5,2023-07-15 16:02:15.514748580
3525,83.0,25.0,33,2022-11-26 19:20:29,18.4,2022-11-26 19:48:17.384572880
3526,7.0,33.0,35,2024-05-10 08:22:01,11.0,2024-05-10 08:42:57.525404800
3527,64.0,24.0,46,2023-05-26 01:47:31,21.1,2023-05-26 02:26:22.382155240
3528,87.0,49.0,127,2025-02-02 01:34:20,14.0,2025-02-02 02:02:18.928544240
3529,77.0,9.0,106,2025-02-01 05:26:33,20.0,2025-02-01 05:57:09.185161860
3530,4.0,37.0,164,2023-06-24 10:54:24,16.9,2023-06-24 11:15:12.228720660
3531,21.0,,108,2024-01-02 19:02:13,16.3,2024-01-02 19:30:16.232353780
3532,78.0,11.0,190,2024-02-14 12:46:24,22.7,2024-02-14 13:27:52.021901880
3533,36.0,21.0,83,2022-09-06 07:12:19,24.5,2022-09-06 08:00:04.658328880
3534,7.0,17.0,100,2025-01-08 16:31:46,9.2,2025-01-08 16:42:52.976727940
3535,77.0,16.0,107,2024-02-08 18:41:32,23.6,2024-02-08 19:26:27.590501900
3536,35.0,5.0,26,2022-11-13 22:03:54,11.4,2022-11-13 22:22:17.559073680
3537,49.0,44.0,135,2024-03-24 06:53:38,8.4,2024-03-24 07:06:13.926550580
3538,,46.0,87,2023-05-23 21:03:03,9.8,2023-05-23 21:16:32.999134500
3539,11.0,10.0,133,2024-04-17 07:03:17,23.1,2024-04-17 07:46:02.900538200
3540,89.0,13.0,117,2024-04-05 12:12:27,9.6,2024-04-05 12:26:45.811560960
3541,24.0,47.0,160,2024-05-29 12:27:28,14.0,2024-05-29 12:51:02.262261220
3542,22.0,6.0,79,2024-06-06 12:45:53,23.7,2024-06-06 13:24:01.472057299
3543,43.0,37.0,81,2024-08-01 07:36:21,16.0,2024-08-01 07:58:55.102815720
3544,51.0,16.0,84,2025-06-03 08:01:36,21.3,2025-06-03 08:40:35.028765840
3545,49.0,6.0,185,2023-09-02 22:49:18,15.3,2023-09-02 23:11:18.578853420
3546,22.0,29.0,112,2023-10-27 10:21:34,15.0,2023-10-27 10:49:00.867157960
3547,79.0,25.0,123,2025-05-04 19:17:52,19.8,2025-05-04 19:48:06.827892400
3548,18.0,23.0,190,2022-11-20 22:07:04,22.7,2022-11-20 22:34:51.180906040
3549,44.0,11.0,156,2024-10-28 20:32:55,21.4,2024-10-28 21:11:44.101390960
3550,32.0,29.0,125,2023-12-03 22:06:24,13.9,2023-12-03 22:33:04.795815000
3551,58.0,21.0,122,2022-10-29 15:26:16,19.2,2022-10-29 15:51:08.795935180
3552,56.0,,80,2022-09-15 14:27:05,14.8,2022-09-15 14:51:46.350864980
3553,100.0,41.0,128,2023-09-29 18:32:43,13.2,2023-09-29 18:49:18.865586620
3554,74.0,37.0,78,2022-10-03 05:57:31,6.2,2022-10-03 06:09:04.374532780
3555,,11.0,74,2025-06-22 23:16:18,6.0,2025-06-22 23:28:14.532182880
3556,63.0,38.0,194,2024-07-14 09:29:42,12.3,2024-07-14 09:49:19.843553400
3557,89.0,24.0,41,2024-04-07 09:06:36,9.1,2024-04-07 09:19:48.092130960
3558,4.0,17.0,86,2023-12-26 16:39:25,23.4,2023-12-26 17:23:19.745593300
3559,38.0,9.0,66,2022-12-20 09:58:00,16.0,2022-12-20 10:23:51.958364400
3560,100.0,8.0,192,2022-11-09 10:59:18,9.1,2022-11-09 11:13:29.334430320
3561,42.0,30.0,7,2024-08-08 13:42:23,14.0,2024-08-08 14:01:44.086698260
3562,7.0,7.0,169,2023-09-27 06:27:17,7.1,2023-09-27 06:39:18.138869720
3563,42.0,37.0,123,2023-05-02 18:35:31,19.8,2023-05-02 19:08:52.844221480
3564,,49.0,127,2024-04-03 21:52:19,14.0,2024-04-03 22:12:03.624724060
3565,90.0,23.0,173,2023-04-25 00:35:45,14.3,
3566,20.0,9.0,172,2023-09-25 23:15:03,9.4,2023-09-25 23:29:37.680956880
3567,63.0,19.0,30,2022-12-20 02:12:34,6.2,2022-12-20 02:22:14.562871720
3568,21.0,44.0,166,2024-02-04 13:00:06,12.1,2024-02-04 13:15:51.781217580
3569,5.0,8.0,167,2024-05-27 03:36:11,5.9,2024-05-27 03:44:33.979811180
3570,,48.0,147,2023-12-11 03:00:35,14.6,2023-12-11 03:19:58.574768600
3571,63.0,46.0,175,2024-05-10 19:13:52,25.0,2024-05-10 20:01:53.734377700
3572,59.0,14.0,38,2023-09-15 19:51:43,23.3,2023-09-15 20:21:03.739619740
3573,38.0,28.0,145,2023-07-21 19:00:11,24.5,2023-07-21 19:46:48.420335660
3574,36.0,35.0,101,2022-07-27 03:03:37,14.5,2022-07-27 03:27:08.407387120
3575,38.0,7.0,79,2025-02-11 01:07:07,23.7,
3576,23.0,6.0,197,,16.9,2024-07-24 01:26:12.740162100
3577,23.0,30.0,102,,18.7,2024-11-06 15:16:50.371013900
3578,58.0,37.0,99,2024-12-10 06:27:44,22.9,2024-12-10 07:08:05.118116120
3579,48.0,16.0,4,2023-07-14 19:41:14,10.7,2023-07-14 19:59:49.383517580
3580,6.0,43.0,163,2023-02-08 18:56:27,15.9,2023-02-08 19:28:06.106398960
3581,46.0,1.0,129,2023-10-24 01:25:48,12.1,2023-10-24 01:40:45.944853720
3582,87.0,42.0,85,2024-02-15 14:38:02,21.1,2024-02-15 15:11:02.465627900
3583,15.0,17.0,110,2022-11-09 12:16:03,12.7,2022-11-09 12:41:20.632753740
3584,1.0,7.0,186,2024-01-31 22:32:40,11.6,2024-01-31 22:49:37.761050740
3585,,35.0,150,2022-08-13 07:25:42,11.5,2022-08-13 07:48:23.046522420
3586,92.0,5.0,133,2023-09-10 00:59:26,23.1,2023-09-10 01:42:14.778016640
3587,74.0,27.0,188,2024-02-10 00:30:54,8.7,
3588,33.0,30.0,36,2023-03-24 08:25:48,14.5,2023-03-24 08:43:32.257675740
3589,24.0,44.0,102,2023-05-24 20:55:24,18.7,2023-05-24 21:22:02.037195360
3590,70.0,42.0,137,2024-02-14 02:43:08,8.3,2024-02-14 02:53:54.890417180
3591,14.0,35.0,110,2023-07-12 17:58:59,12.7,2023-07-12 18:18:34.588011680
3592,96.0,16.0,57,2022-08-01 15:56:38,22.7,2022-08-01 16:40:56.103567020
3593,83.0,6.0,106,2024-02-29 21:36:10,20.0,2024-02-29 22:08:22.112697880
3594,70.0,16.0,109,2024-01-07 07:32:08,18.5,2024-01-07 08:00:57.387254900
3595,84.0,8.0,84,2023-01-24 23:31:04,21.3,2023-01-25 00:00:18.190466080
3596,,20.0,90,2023-06-28 03:01:03,24.2,2023-06-28 03:42:07.260335940
3597,84.0,31.0,132,2024-05-11 01:26:10,20.6,2024-05-11 01:58:23.473578160
3598,38.0,,51,2023-01-15 17:40:31,19.9,2023-01-15 18:16:41.898504460
3599,11.0,9.0,167,2023-03-20 19:34:18,5.9,2023-03-20 19:43:48.965743619
3600,63.0,30.0,84,2025-05-16 00:09:53,21.3,2025-05-16 00:50:33.035429420
3601,32.0,13.0,106,2023-09-25 16:58:13,20.0,2023-09-25 17:34:44.693751100
3602,29.0,26.0,180,,12.0,2023-08-02 15:12:03.557614060
3603,30.0,2.0,71,2024-01-25 08:06:29,8.7,2024-01-25 08:17:52.194262280
3604,29.0,41.0,55,2023-12-23 18:41:10,14.3,2023-12-23 18:58:36.314514220
3605,86.0,45.0,108,2022-07-29 01:59:43,16.3,2022-07-29 02:24:05.313424240
3606,11.0,46.0,31,2023-01-31 13:59:23,17.5,2023-01-31 14:21:08.879733740
3607,49.0,24.0,50,2024-10-05 08:39:13,23.7,2024-10-05 09:16:11.264924680
3608,84.0,13.0,136,2023-10-30 22:21:29,10.4,2023-10-30 22:35:58.283878700
3609,78.0,16.0,87,,9.8,2025-05-18 08:36:12.971281680
3610,91.0,18.0,112,2022-12-01 05:36:28,15.0,2022-12-01 05:56:21.977728900
3611,64.0,16.0,143,2024-10-24 22:06:39,21.8,2024-10-24 22:42:23.272615680
3612,38.0,2.0,65,,12.6,2023-10-27 13:53:25.698987280
3613,60.0,1.0,10,2023-07-04 15:50:48,8.6,2023-07-04 16:05:30.249449880
3614,68.0,10.0,169,2025-01-21 20:17:55,7.1,2025-01-21 20:29:38.543962240
3615,7.0,25.0,88,2025-02-07 21:26:26,10.0,2025-02-07 21:44:44.262093080
3616,94.0,14.0,79,2022-08-08 19:03:44,23.7,2022-08-08 19:32:16.733184380
3617,,17.0,113,2023-07-26 07:46:35,7.0,2023-07-26 07:56:33.907603220
3618,7.0,18.0,176,2024-01-17 03:26:03,10.9,2024-01-17 03:47:44.186840040
3619,5.0,7.0,149,2023-05-19 09:39:50,14.8,2023-05-19 10:06:51.572586680
3620,68.0,21.0,24,2024-07-11 21:02:48,7.8,2024-07-11 21:12:43.396048260
3621,47.0,29.0,151,2024-01-28 05:56:40,12.3,2024-01-28 06:14:38.341977520
3622,36.0,27.0,69,2023-05-02 18:24:57,19.7,2023-05-02 18:55:31.335587940
3623,15.0,49.0,33,2023-05-27 20:01:33,18.4,2023-05-27 20:37:23.224557540
3624,39.0,4.0,36,2022-12-10 13:55:42,14.5,2022-12-10 14:19:53.986196940
3625,38.0,12.0,153,2024-12-27 19:11:46,18.6,2024-12-27 19:35:14.147030380
